list_name,name,label::English (en),label::French (fr),label::Arabic (ar),mantika,baladiya,organisation,media::image:: English (en),media::image:: Arabic (ar),media::image:: French (fr)
problems_school_means_transport_materials,lack_food,4. Lack of food,4. Manque de nourriture,äŞÕ ÇáÛĞÇÁ  ,,,,,,
problems_school_means_transport_materials,other,Other (please specify),Autre (veuillez préciser),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
problems_school_means_transport_materials,dk,Don't know,Je ne sais pas,áÇ ÃÚÑİ,,,,,,
problems_school_means_transport_materials,dwta,Prefer not to answer,Préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
problems_school_curriculum,school_problem_language,1. Language,1. Langue,ÇááÛÉ,,,,,,
problems_school_curriculum,level_unavailable,"2. One or more school level is not available (pre-primary, primary, secondary, tertiary).","2. Un ou plusieurs niveaux d'enseignement n'est pas disponible (préprimaire, primaire, secondaire, tertiaire).","ãÓÊæì ÊÚáíãí æÇÍÏ Ãæ ÃßËÑ  ÛíÑ ãÊÇÍ (ãÇ ŞÈá ÇáÇÈÊÏÇÆí¡ ÇáÇÈÊÏÇÆí¡ ÇáËÇäæí¡ ÇáÚÇáí).",,,,,,
problems_school_curriculum,lack_teachers,3. Lack of teachers,3. Pénurie d'enseignants,äŞÕ ÇáãÚáãíä,,,,,,
problems_school_curriculum,poor_quality_problems,4. Poor quality of teaching,4. Qualité médiocre de l'enseignement,ÖÚİ ÌæÏÉ ÇáÊÏÑíÓ,,,,,,
problems_school_curriculum,edu_notseen_useful,5. Education is not seen as useful,5. L'éducation n'est pas considérée comme utile,áÇ íÚÊÈÑ ÇáÊÚáíã ãİíÏğÇ,,,,,,
problems_school_curriculum,culturally_age_innappropriate,6. What is taught is not culturally or age appropriate,6. Ce qui est enseigné n'est pas adapté à la culture ou à l'âge des élèves.,ãÇ íÊã ÊÏÑíÓå áíÓ ãäÇÓÈÇğ ãä ÇáäÇÍíÉ ÇáËŞÇİíÉ Ãæ ÇáÚãÑíÉ ,,,,,,
problems_school_curriculum,other,Other (please specify),Autre (veuillez préciser),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
problems_school_curriculum,dk,Don't know,Je ne sais pas,áÇ ÃÚÑİ,,,,,,
problems_school_curriculum,dwta,Prefer not to answer,Préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
problems_school_safety,insecurity_way_school,1. Insecurity on the way to school or in the area (real or perceived),1. Insécurité sur le chemin de l'école ou dans le quartier (réelle ou perçue),ÇäÚÏÇã ÇáÃãä İí ÇáØÑíŞ Åáì ÇáãÏÑÓÉ Ãæ İí ÇáãäØŞÉ (ÍŞíŞí Ãæ ãÊÕæÑ),,,,,,
problems_school_safety,child_joined_armed_group,2. The child joined an armed group or military.,2. L'enfant a rejoint un groupe armé ou une armée.,ÇäÖã ÇáØİá Åáì ÌãÇÚÉ ãÓáÍÉ Ãæ ÚÓßÑíÉ.,,,,,,
problems_school_safety,emotional_physical_abuse_teachers,"3. Emotional or physical abuse by teachers (corporal punishment, humiliation, corporal punishment etc.)","3. Violence émotionnelle ou physique de la part des enseignants (châtiments corporels, humiliations, châtiments corporels, etc.)","ÇáÅÓÇÁÉ ÇáÚÇØİíÉ Ãæ ÇáÌÓÏíÉ ãä ŞÈá ÇáãÚáãíä (ÇáÚŞÇÈ ÇáÈÏäí ¡ ÇáÅĞáÇá ¡ ÇáÚŞæÈÉ ÇáÈÏäíÉ ¡ ÅáÎ.)",,,,,,
problems_school_safety,emotional_physical_abuse_peers,"4. Emotional or physical abuse by peers (bullying, fighting, discrimination, etc)","4. Violence psychologique ou physique par les pairs (intimidation, bagarres, discrimination, etc.)","ÇáÅÓÇÁÉ ÇáÚÇØİíÉ Ãæ ÇáÌÓÏíÉ ãä ŞÈá ÃŞÑÇäåã (ÇáÈáØÌÉ ¡ ÇáŞÊÇá ¡ ÇáÊãííÒ ¡ ÅáÎ)",,,,,,
problems_school_safety,displaced_conflict,5. Displaced by conflict,5. Déplacés par le conflit,äÇÒÍ ÈÓÈÈ ÇáäÒÇÚ,,,,,,
problems_school_safety,displaced_natural_disaster,6. Displaced by natural disaster,5. Déplacés à la suite d'une catastrophe naturelle,äÇÒÍ ÈÓÈÈ ÇáßæÇÑË ÇáØÈíÚíÉ,,,,,,
problems_school_safety,abduction_detention,7. Abduction/detention,6. Enlèvement/détention,ÇáÇÎÊØÇİ / ÇáÇÍÊÌÇÒ,,,,,,
problems_school_safety,other,Other (please specify),Autre (veuillez préciser),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
problems_school_safety,dk,Don't know,Je ne sais pas,áÇ ÃÚÑİ,,,,,,
problems_school_safety,dwta,Prefer not to answer,Préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
problems_school_health_behavior,child_prolonged_illness,1. The child has a prolonged illness.,1. L'enfant souffre d'une maladie prolongée.,ÇáØİá íÚÇäí ãä ãÑÖ Øæíá.,,,,,,
problems_school_health_behavior,child_disability_issues,2. The child has a disability (access issue).,2. L'enfant a un handicap (problème d'accès).,ÇáØİá áÏíå ÅÚÇŞÉ (ãÔßáÉ İí ÇáæÕæá).,,,,,,
problems_school_health_behavior,child_on_the_move,3. The child is on the move.,3. L'enfant est en mouvement.,İí ÍÇáÉ ÊäŞá,,,,,,
problems_school_health_behavior,lack_doc_school,4. Lack of documentation,4. Manque de documentation,äŞÕ ÇáæËÇÆŞ,,,,,,
problems_school_health_behavior,child_marriage_school,5. Child marriage,5. Mariage d'enfants,ÒæÇÌ ÇáØİá,,,,,,
problems_school_health_behavior,social_discrimination_school,"6. Social discrimination (due to ethnicity, religion, poverty, gender, health, disability, or other)","6. Discrimination sociale (en raison de l'origine ethnique, de la religion, de la pauvreté, du sexe, de la santé, du handicap ou autre)",ÇáÊãííÒ ÇáÇÌÊãÇÚí (ÈÓÈÈ ÇáÚÑŞ Ãæ ÇáÏíä Ãæ ÇáİŞÑ Ãæ ÇáÌäÓ Ãæ ÇáÕÍÉ Ãæ ÇáÅÚÇŞÉ Ãæ ÛíÑ Ğáß),,,,,,
problems_school_health_behavior,suspended_expelled,7. Suspended or expelled for performance or behaviour issues,7. Suspendu ou expulsé pour des problèmes de rendement ou de comportement,Êã ÊæŞíİå Ãæ ØÑÏå ÈÓÈÈ ãÔÇßá İí ÇáÍÑßÉ Ãæ ÇáÓáæß,,,,,,
problems_school_health_behavior,child_pregnant_has_child,"8. The child is pregnant, lactating, or has a child of her own.","8. L'enfant est enceinte, vaillant ou a son propre enfant.",ÇáØİáÉ ÍÇãá Ãæ ãÑÖÚ Ãæ áÏíåÇ Øİá .,,,,,,
problems_school_health_behavior,child_busy_chores,9. The child is busy with chores.,9. L'enfant est occupé avec des corvées.,ÇáØİá ãÔÛæá ÈÇáÃÚãÇá ÇáãäÒáíÉ.,,,,,,
problems_school_health_behavior,child_works,10. The child works.,10. L'enfant travaille., ÇáØİá íÚãá.  ,,,,,,
problems_school_health_behavior,other,Other (please specify),11. Autres (s'il vous plaît spécifier), ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
problems_school_health_behavior,dk,Don't know,12. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
problems_school_health_behavior,dwta,Prefer not to answer,13. Préfère ne pas répondre, ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
yes_no_dwta,yes,Yes,Oui,äÚã,,,,,,
yes_no_dwta,no,No,Non,áÇ,,,,,,
yes_no_dwta,dwta,Prefer not to answer,Préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
issues_faced_attending_school,no_issue_faced_attending_school,1. No issues faced by children in the household when attending school,Aucun problème rencontré par les enfants dans le ménage lorsqu'ils vont à l'école,áÇ ÊæÌÏ ãÔÇßá ÊæÇÌå ÇáÃØİÇá İí ÇáÃÓÑÉ ÚäÏ ÇáĞåÇÈ Åáì ÇáãÏÑÓÉ,,,,,,
issues_faced_attending_school,lack_functioning_latrines,2. Lack of functioning latrines,Manque de latrines fonctionnelles,ÚÏã æÌæÏ ãÑÇÍíÖ ÕÇáÍÉ ááÚãá,,,,,,
issues_faced_attending_school,lack_seperate_safe_toilets,3. Lack of separate and safe toilets for boys and girls,Manque de toilettes séparées et sûres pour les garçons et les filles,ÚÏã æÌæÏ ãÑÇÍíÖ ãäİÕáÉ æÂãäÉ ááİÊíÇä æÇáİÊíÇÊ,,,,,,
issues_faced_attending_school,lack_clean_water,4. Lack of clean water,Manque d'eau propre,äŞÕ ÇáãíÇå ÇáäÙíİÉ,,,,,,
issues_faced_attending_school,lack_accessibility_disabled,5. Lack of accessibility for students living with disabilities,Manque d'accessibilité pour les étudiants handicapés,ÚÏã ÊæİÑ ÅãßÇäíÉ ÇáæÕæá ááØáÇÈ ÇáĞíä íÚÇäæä ãä ÅÚÇŞÇÊ,,,,,,
issues_faced_attending_school,overcrowding_class,6. Overcrowding,Surpeuplement,ÇáÇßÊÙÇÙ,,,,,,
issues_faced_attending_school,poor_quality_teachers,7. Poor quality of teachers,Mauvaise compétences des enseignants,ÖÚİ İí ßİÇÁÉ,,,,,,
issues_faced_attending_school,violence_from_teacher,8. Violence from teachers (excluding sexual violence or harassment),Violence des enseignants (à l'exclusion de la violence sexuelle ou d'harcèlement),ÇáÚäİ ãä ŞÈá ÇáãÚáãíä (ÈÇÓÊËäÇÁ ÇáÚäİ ÇáÌäÓí Ãæ ÇáÊÍÑÔ),,,,,,
issues_faced_attending_school,violence_from_students,9. Bullying/violence from other students (excluding sexual violence or harassment),Intimidation/violence d'autres élèves (à l'exclusion de la violence sexuelle ou du harcèlement),ÇáÈáØÌÉ / ÇáÚäİ ãä ÇáØáÇÈ ÇáÂÎÑíä (ÈÇÓÊËäÇÁ ÇáÚäİ ÇáÌäÓí Ãæ ÇáÊÍÑÔ),,,,,,
issues_faced_attending_school,sexual_violence_harassment,10. Sexual violence or harassment,Violence ou harcèlement sexuel,ÇáÚäİ ÇáÌäÓí Ãæ ÇáãÖÇíŞÉ,,,,,,
issues_faced_attending_school,discrimination_school,11. Discrimination, Discrimination, ÇáÊãííÒ,,,,,,
issues_faced_attending_school,attempted_recruitment_armed_actors,12. Attempted recruitment by armed actors, Tentative de recrutement par des acteurs armés, ãÍÇæáÉ ÇáÊÌäíÏ ãä ŞÈá ÇáÌåÇÊ ÇáİÇÚáÉ ÇáãÓáÍÉ,,,,,,
issues_faced_attending_school,school_building_conversion_other_purpose,"13. School building conversion into other purposes (displaced accommodation, military barracks, etc.)"," Changement de la fonction des bâtiments scolaires (hébergement déplacé, casernes militaires, etc.)"," ÊÍæíá ãÈäì ÇáãÏÑÓÉ Åáì ÃÛÑÇÖ ÃÎÑì (Óßä ÇáäÇÒÍíä¡ æÇáËßäÇÊ ÇáÚÓßÑíÉ¡ æãÇ Åáì Ğáß)",,,,,,
issues_faced_attending_school,other,Other (please specify), Autres (s'il vous plaît de spécifier), ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
issues_faced_attending_school,dk,Don't know, Je ne sais pas, áÇ ÃÚÑİ,,,,,,
issues_faced_attending_school,dwta,Prefer not to answer, Je préfère ne pas répondre, ÃİÖá ÚÏã ÇáÇÌÇÈÉ,,,,,,
nonformal_education,no,no,Non,áÇ,,,,,,
nonformal_education,attending_formal_school_unofficially,1. Attending formal Libyan school unofficially,1. Fréquenter l'école libyenne formelle officieusement,ÍÖæÑ ÇáãÏÑÓÉ ÇááíÈíÉ ÇáÑÓãíÉ ÈÔßá ÛíÑ ÑÓãí,,,,,,
nonformal_education,attending_informal_private_school,2. Attending informal/unrecognized private school,2. Fréquenter une école privée informelle ou non reconnue,ÍÖæÑ ãÏÑÓÉ ÎÇÕÉ ÛíÑ ÑÓãíÉ / ÛíÑ ãÚÊÑİ ÈåÇ,,,,,,
nonformal_education,nonformal_education_ngo,3. Non formal education at NGO centre,3. ?ducation non formelle au centre des ONG,ÇáÊÚáíã ÛíÑ ÇáÑÓãí İí ãÑßÒ ÇáãäÙãÇÊ ÛíÑ ÇáÍßæãíÉ,,,,,,
nonformal_education,employer_providing_professional_training,4. Employer providing professional training,4. Employeur offrant une formation professionnelle,ÕÇÍÈ ÇáÚãá íæİÑ ÇáÊÏÑíÈ Çáãåäí,,,,,,
nonformal_education,nonformal_edu_home,5. Non-formal education at home,5. L'éducation non formelle à la maison,ÇáÊÚáíã ÛíÑ ÇáÑÓãí İí ÇáãäÒá,,,,,,
nonformal_education,nonformal_edu_faith_based_org,6. Non formal education at faith-based organization,6. L'éducation non formelle dans une organisation confessionnelle,ÇáÊÚáíã ÛíÑ ÇáÑÓãí İí ÇáãäÙãÇÊ ÇáÏíäíÉ,,,,,,
nonformal_education,nonformal_edu_community_centre,7. Non formal education at community centre,7. ?ducation non formelle au centre communautaire,ÇáÊÚáíã ÛíÑ ÇáÑÓãí İí ãÑßÒ ÇáãÌÊãÚ,,,,,,
nonformal_education,nonformal_edu_museum,8. Non formal education at Museum/libraries,8. ?ducation non formelle au Musée/bibliothèques,ÇáÊÚáíã ÛíÑ ÇáÑÓãí İí ÇáãÊÍİ / ÇáãßÊÈÇÊ,,,,,,
nonformal_education,homeschooling_selflearning,"9, Homeschooling/self-learning","9, Homeschooling/auto-apprentissage",ÇáÊÚáíã ÇáãäÒáí / ÇáÊÚáã ÇáĞÇÊí,,,,,,
nonformal_education,other,Other (please specify),10. Autres (s'il vous plaît de spécifier), ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
frequency_access_nonformal_school,five_days_week,1. Five days a week,1. Cinq jours par semaine,ÎãÓÉ ÃíÇã İí ÇáÃÓÈæÚ,,,,,,
frequency_access_nonformal_school,between_4_2_times,2. Between four and two times per week,2. Entre quatre et deux fois par semaine,ãÇ Èíä ÃÑÈÚ Åáì ãÑÊíä İí ÇáÃÓÈæÚ,,,,,,
frequency_access_nonformal_school,once_week,3. Once a week,3. Une fois par semaine,ãÑÉ æÇÍÏÉ İí ÇáÃÓÈæÚ,,,,,,
frequency_access_nonformal_school,few_days_month,4. Few days per month,4. Quelques jours par mois,ÈÖÚÉ ÃíÇã İí ÇáÔåÑ,,,,,,
frequency_access_nonformal_school,dwta,Prefer not to answer,99. Je préfère ne pas répondre, ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
frequency_access_nonformal_school,never,Never,jamais,ÃÈÏÇ,,,,,,
type_formal_edu,noaccess_education,1. No access to education,1. Pas d'accès à l'éducation,áÇ íãßä ÇáæÕæá Åáì ÇáÊÚáíã,,,,,,
type_formal_edu,public_school_type,2. Public school,2. ?cole publique,ÇáãÏÑÓÉ ÇáÚÇãÉ,,,,,,
type_formal_edu,private_school_type,3. Private school,3. ?cole privée,ãÏÑÓÉ ÎÇÕÉ,,,,,,
type_formal_edu,madrasa_type,4. Koranic school,4. Ecole coranique,ãÏÑÓÉ ŞÑÃäíÉ,,,,,,
type_formal_edu,other,Other (please specify),5. Autres (s'il vous plaît de spécifier),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
type_formal_edu,dk,Don't know,6. Je ne sais pas,áÇ ÃÚÑİ,,,,,,
type_formal_edu,dwta,Prefer not to answer,7. Je préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
type_nonformal_edu,noaccess_nonformal_education,1. No access to non formal education,1. Pas d'accès à l'éducation non formelle,áÇ íãßä ÇáæÕæá Åáì ÇáÊÚáíã ÛíÑ ÇáÑÓãí,,,,,,
type_nonformal_edu,formal_libyan_school_unoficially_type,1. Attending formal Libyan school unofficially,1. Fréquenter l'école officielle libyenne officieusement,ÍÖæÑ ÇáãÏÑÓÉ ÇááíÈíÉ ÇáÑÓãíÉ ÈÔßá ÛíÑ ÑÓãí,,,,,,
type_nonformal_edu,unofficial_unrecognised_private_school_type,2. Attending unofficial or unrecognised private school,2. Fréquentant une école privée non officielle ou non reconnue,ÍÖæÑ ãÏÑÓÉ ÎÇÕÉ ÛíÑ ÑÓãíÉ Ãæ ÛíÑ ãÚÊÑİ,,,,,,
type_nonformal_edu,nonformal_atngo_type,3. Non formal education at NGO centre,3. L'éducation non formelle au centre des ONG,ÇáÊÚáíã ÛíÑ ÇáÑÓãí İí ãÑßÒ ÇáãäÙãÇÊ ÛíÑ ÇáÍßæãíÉ,,,,,,
type_nonformal_edu,employer_professional_training_type,4. Employer providing professional training,4. Employeur offrant une formation professionnelle,ÕÇÍÈ ÇáÚãá ÊæİíÑ ÇáÊÏÑíÈ Çáãåäí,,,,,,
type_nonformal_edu,nonformal_edu_home_type,5. Non-formal education at home,5. L'éducation non formelle à domicile,ÇáÊÚáíã ÛíÑ ÇáÑÓãí İí ÇáãäÒá,,,,,,
type_nonformal_edu,nonformal_edu_faith_based_org_type,6. Non formal education at faith-based organization,6. L'éducation non formelle dans les organisations confessionnelles,ÇáÊÚáíã ÛíÑ ÇáÑÓãí İí ÇáãäÙãÇÊ ÇáÏíäíÉ,,,,,,
type_nonformal_edu,nonformal_edu_community_centre_type,7. Non formal education at community centre,7. ?ducation non formelle au centre communautaire,ÇáÊÚáíã ÛíÑ ÇáÑÓãí İí ãÑßÒ ÇáãÌÊãÚ,,,,,,
type_nonformal_edu,nonformal_edu_museum_type,8. Non formal education at Museum/libraries,8. ?ducation non formelle au musée/bibliothèques,ÇáÊÚáíã ÛíÑ ÇáÑÓãí İí ÇáãÊÍİ / ÇáãßÊÈÇÊ,,,,,,
type_nonformal_edu,homeschooling_selflearning_type,"9, Homeschooling/self-learning","9, Enseignement à domicile/autoapprentissage autonome",ÇáÊÚáíã ÇáãäÒáí / ÇáÊÚáã ÇáĞÇÊí,,,,,,
type_nonformal_edu,other,Other (please specify),Autre (veuillez préciser),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
type_nonformal_edu,dk,Don't know,Je ne sais pas,áÇ ÃÚÑİ,,,,,,
type_nonformal_edu,dwta,Prefer not to answer,Préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
insecurity_factors,noone_can_helpme,1. I have no one who can help me,1. Je n'ai personne qui puisse m'aider,áíÓ áÏí ÃÍÏ íÓÊØíÚ ãÓÇÚÏÊí,,,,,,
insecurity_factors,affected_conflict_myarea,2. I am afraid of or affected by conflict in my area,2. J'ai peur d'un conflit dans ma région ou je suis touché par un conflit dans ma région.,ÃÎÇİ Ãæ ÊÊÃËÑ ÈÇáäÒÇÚ İí ãäØŞÊí,,,,,,
insecurity_factors,afraid_being_robbed,3. I am afraid of being robbed,3. J'ai peur d'être cambriolé,ÃÎÔì ÇáÊÚÑÖ ááÓÑŞÉ,,,,,,
insecurity_factors,was_previously_robbed,4. I was previously robbed,4. J'ai déjà été cambriolé,áŞÏ ÓÑŞÊ ÓÇÈŞÇ,,,,,,
insecurity_factors,afraid_being_arrested_lack_docs,5. I am afraid of being arrested because of lack of documents,5. J'ai peur d'être arrêté par manque de documents.,ÃÎÔì ÇáÊÚÑÖ ááÇÚÊŞÇá ÈÓÈÈ äŞÕ ÇáæËÇÆŞ,,,,,,
insecurity_factors,previsouly_arrested_lack_docs,6. I was previously arrested because lack of documents,6. J'ai déjà été arrêté parce que je n'avais pas de papiers.,Êã ÅáŞÇÁ ÇáŞÈÖ Úáí ÓÇÈŞğÇ ÈÓÈÈ äŞÕ ÇáæËÇÆŞ,,,,,,
insecurity_factors,afraid_being_arrested_other_reasons,7. I am afraid of being arrested for other reasons (not related to documents),7. J'ai peur d'être arrêté pour d'autres raisons (non liées aux documents),ÃÎÔì ÇáÊÚÑÖ ááÇÚÊŞÇá áÃÓÈÇÈ ÃÎÑì (áÇ ÚáÇŞÉ áåÇ ÈÇáæËÇÆŞ),,,,,,
insecurity_factors,previsouly_arrested_other_reasons,8. I was previously arrested for other reasons (not related to documents),8. J'ai déjà été arrêté pour d'autres raisons (non liées à des documents),Êã ÅáŞÇÁ ÇáŞÈÖ Úáí ÓÇÈŞğÇ áÃÓÈÇÈ ÃÎÑì (áÇ ÚáÇŞÉ áåÇ ÈÇáãÓÊäÏÇÊ),,,,,,
insecurity_factors,previously_threatened,9. I was previously threatened,9. J'ai déjà été menacé,ßäÊ ãåÏÏğÇ İí ÇáÓÇÈŞ,,,,,,
insecurity_factors,afraid_being_held_captive,10. I am afraid of being held captive or detained against my will,10. J'ai peur d'être retenu prisonnier ou détenu contre ma volonté., ÃÎÔì Ãä Ãßæä ãÚÊŞáÇğ Ãæ ãÍÊÌÒÇğ ÑÛãÇğ Úäí,,,,,,
insecurity_factors,previously_held_captive,11. I was previously held captive or detained against my will,11. J'ai déjà été retenu prisonnier ou détenu contre ma volonté., ßäÊ ãÚÊŞáÇğ ÓÇÈŞÇğ Ãæ ãÍÊÌÒÇğ ÑÛãÇğ Úäí,,,,,,
insecurity_factors,afraid_being_kidnapped,12. I am afraid of being kidnapped. ,12. J'ai peur d'être kidnappé. , ÃÎÔì ÇáÊÚÑÖ ááÇÎÊØÇİ.,,,,,,
insecurity_factors,previously_kidnapped,13. I was previously kidnapped,13. J'ai déjà été kidnappé, áŞÏ ÎØİÊ ÓÇÈŞÇ,,,,,,
insecurity_factors,afraid_being_tortured,14. I am afraid of being tortured,14. J'ai peur d'être torturé, ÃÎÔì ÇáÊÚÑÖ ááÊÚĞíÈ,,,,,,
insecurity_factors,previously_tortured,15. I was previously tortured,15. J'ai déjà été torturé, ÊÚÑÖÊ ááÊÚĞíÈ ãä ŞÈá,,,,,,
insecurity_factors,afraid_being_physically_harassed,16. I am afraid of being physically harassed (not sexually),16. J'ai peur d'être harcelé physiquement (pas sexuellement), ÃÎÔì ÇáÊÚÑÖ ááãÖÇíŞÉ ÇáÌÓÏíÉ (æáíÓ Úä ØÑíŞ ÇáÇÊÕÇá ÇáÌäÓí),,,,,,
insecurity_factors,previously_physically_harassed,17. I previously suffered from physical harassment (not sexual),17. J'ai déjà été victime de harcèlement physique (et non sexuel)., ÚÇäíÊ ÓÇÈŞğÇ ãä ÇáãÖÇíŞÇÊ ÇáÌÓÏíÉ (ÛíÑ ÇáÌäÓíÉ),,,,,,
insecurity_factors,previsouly_suffered_verbal_harassment,18. I previously suffered from verbal harassment,18. J'ai déjà été victime de harcèlement verbal, ÚÇäíÊ ÓÇÈŞğÇ ãä ÇáãÖÇíŞÇÊ ÇááİÙíÉ,,,,,,
insecurity_factors,afraid_being_sexually_harassed,19. I am afraid of being sexually harassed,19. J'ai peur d'être harcelée sexuellement, ÃÎÔì ÇáÊÚÑÖ ááÊÍÑÔ ÇáÌäÓí,,,,,,
insecurity_factors,previsouly_sexually_harassed,20. I previously suffered from sexual harassment,20. J'ai déjà été victime de harcèlement sexuel, ÚÇäíÊ ÓÇÈŞÇ ãä ÇáÊÍÑÔ ÇáÌäÓí,,,,,,
insecurity_factors,afraid_environmental_hazards,21. I am afraid of or affected by enviromental hazards,21. J'ai peur des dangers environnementaux ou je suis affecté par ceux-ci., ÃÎÔì Ãæ ÃÊÃËÑ ÈÇáãÎÇØÑ ÇáÈíÆíÉ,,,,,,
insecurity_factors,afraid_mine_risks,22. I am afraid of or affected by mine/ UXO risks,22. J'ai peur des risques liés aux mines et aux UXO ou j'en suis affecté., ÃÎÔì Ãæ ÃÊÃËÑ ÈãÎÇØÑ ÇáÃáÛÇã / ÇáĞÎÇÆÑ ÛíÑ ÇáãÊİÌÑÉ,,,,,,
insecurity_factors,other,Other (please specify),Autre (veuillez préciser), ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
insecurity_factors,dk,Don't know,Je ne sais pas, áÇ ÃÚÑİ,,,,,,
insecurity_factors,dwta,Prefer not to answer,Préfère ne pas répondre,  ÃİÖá ÚÏã ÇáÇÌÇÈÉ,,,,,,
protection_coping,nothing_ican_do,1. There is nothing I can do to avoid the risk,1. Je peux rien faire pour éviter le risque,áã íßä åäÇß ÔíÁ íãßääí ÇáŞíÇã Èå áÊÌäÈ ÇáãÎÇØÑ,,,,,,
protection_coping,avoided_walking_alone,2. I avoid walking/staying alone,2. J'évite de marcher/de rester seul,ÃÊÌäÈ ÇáãÔí / ÇáÈŞÇÁ æÍÏí,,,,,,
protection_coping,avoided_walking_nighttime,3. I avoid walking out at night time,3. J'évite de sortir la nuit,ÃÊÌäÈ ÇáÎÑæÌ İí Çááíá,,,,,,
protection_coping,cautious_not_tobe_noticed,4. I am cautious not to be noticed by strangers,4. Je suis prudent de ne pas être remarqué par des étrangers,Ãßæä ÍĞÑÇ ÍÊì áÇ íáÇÍÙäí ÇáÛÑÈÇÁ,,,,,,
protection_coping,avoided_taking_same_streets,5. I avoid taking always the same streets/routines,5. J'évite de prendre toujours les mêmes rues / routines,ÃÊÌäÈ ÏÇÆãğÇ ÃÎĞ äİÓ ÇáÔæÇÑÚ / ÇáÑæÊíä,,,,,,
protection_coping,carried_belongings_withme,6. I always carry my belongings/savings with me,6.  Je porte toujours mes biens / économies avec moi,ßäÊ ÃÍãá ÃãÊÚÊí / ãÏÎÑÇÊí ÏÇÆãğÇ ãÚí,,,,,,
protection_coping,handed_belongings_friend_libya,7. I hand my belongings/savings to a friend in Libya,7. je remets mes biens/économies à un ami en Libye,ÓáãÊ ÃãÊÚÊí / ãÏÎÑÇÊí Åáì ÕÏíŞ İí áíÈíÇ,,,,,,
protection_coping,used_cashier,8. I use a cashier,8. J'utilise une caissière,áŞÏ ÇÓÊÎÏãÊ ÎÒíäÉ,,,,,,
protection_coping,carried_weapon_defend_myself,9. I carry a weapon to defend myself,9. Je porte une arme pour me défendre,ÍãáÊ ÓáÇÍğÇ ááÏİÇÚ Úä äİÓí,,,,,,
protection_coping,lockedup_house,10. I lock up the house,10. Je ferme la maison, ÃõŞİá ÇáãäÒá,,,,,,
protection_coping,moved_another_location,11. I move to another location,11. Je demenage à un autre endroit, ÇäÊŞáÊ Åáì ãæŞÚ ÂÎÑ,,,,,,
protection_coping,stayed_inside,12. I stay inside/hidden until the situation improved,12. Je reste à l'intérieur/caché jusqu'à ce que la situation s'améliore, ÈŞíÊ İí ÇáÏÇÎá / ãÎÊİíÇğ ÍÊì ÊÍÓä ÇáæÖÚ,,,,,,
protection_coping,sought_protection_libyan,13. I seek protection by a Libyan,13. Je demande la protection d'un Libyen, ØáÈÊ ÇáÍãÇíÉ ãä ŞÈá áíÈí,,,,,,
protection_coping,sought_protection_refugees,14. I seek protection by other refugees or migrants,14. Je demande la protection d'autres réfugiés ou migrants, ØáÈÊ ÇáÍãÇíÉ ãä ÇááÇÌÆíä Ãæ ÇáãåÇÌÑíä ÇáÂÎÑíä,,,,,,
protection_coping,other,Other (please specify),15. Autres (s'il vous plaît spécifier), ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
protection_coping,dk,Don't know,16. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
protection_coping,dwta,Prefer not to answer,17. Je préfère ne pas répondre, ÃİÖá ÚÏã ÇáÇÌÇÈÉ,,,,,,
safety_factors,having_shelter,1. Having a shelter,1. Avoir un refuge,æÌæÏ ãÃæì,,,,,,
safety_factors,being_with_family_friends,2. Being with family or friends,2. ?tre en famille ou entre amis,Ãä Êßæä ãÚ ÇáÚÇÆáÉ Ãæ ÇáÃÕÏŞÇÁ,,,,,,
safety_factors,having_phone_communicate,4. Having a phone to communicate and ask for help,4. Avoir un téléphone pour communiquer et demander de l'aide,æÌæÏ åÇÊİ ááÊæÇÕá æØáÈ ÇáãÓÇÚÏÉ,,,,,,
